index_col;age;job;education;default;contact;month;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;M1;M2;KNeighbors;Quadratic;MLPClass;AdaBoost;forest;naive_by;prediction;compareOrigin
8642;50;4;3;2;0;6;4;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
38717;41;1;4;0;1;11;1;3;1;3;-3.4;92.649;-30.1;0.715;5017.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
13302;36;10;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
30802;38;10;4;0;0;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
568;23;1;4;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
6761;42;1;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
17462;47;4;2;2;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
41178;62;6;4;0;1;11;2;6;3;3;-1.1;94.76700000000001;-50.8;1.031;4963.6;1;1;0;1;1;1;1;1;1;6;Yes-Yes
35538;32;7;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;1;0;1;1;0;1;4;No-Yes
2725;33;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
31203;28;10;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;1;1;1;1;1;0;1;5;No-Yes
22795;35;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
26592;50;2;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
14660;28;2;2;2;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
30654;34;1;4;0;1;5;3;999;1;1;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
1007;45;8;3;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
1428;43;2;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
15993;42;1;4;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
7008;40;10;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
29105;28;2;3;2;0;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
22077;44;10;4;2;1;8;2;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
12867;30;11;2;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
27459;56;2;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
31910;32;10;4;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;1;1;1;1;0;1;5;No-Yes
21796;32;4;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21715;31;10;4;0;1;8;9;999;0;2;1.4;93.444;-36.1;4.963;5228.1;1;0;1;0;0;0;0;0;0;0;Yes-No
19304;59;4;2;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
20526;31;10;3;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.966;5228.1;1;0;1;0;0;1;0;0;0;1;Yes-Yes
11567;58;2;2;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.959;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
3389;47;2;4;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
30182;29;1;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;1;0;1;1;1;1;1;1;1;6;Yes-Yes
10826;46;11;3;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
8732;37;2;2;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
37776;40;1;4;0;1;8;1;999;2;1;-2.9;92.20100000000001;-31.4;0.843;5076.2;0;1;0;0;1;1;1;1;1;5;No-Yes
6587;39;1;3;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
36652;52;2;3;0;1;6;2;3;1;3;-2.9;92.963;-40.8;1.268;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
31459;52;8;2;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
23726;48;2;3;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
7473;60;1;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
19382;42;5;3;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.967;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
16329;35;8;4;0;0;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
12273;57;4;2;0;0;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.966;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
8751;36;1;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
23748;31;1;4;0;1;8;11;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;0;1;1;0;0;0;1;0;2;No-Yes
22901;52;8;4;2;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
27663;49;2;3;0;1;11;5;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
4428;43;3;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;1;0;1;No-Yes
24016;33;4;3;0;0;10;1;999;0;2;-0.1;93.79799999999999;-40.4;4.968;5195.8;1;1;0;1;1;0;0;1;0;3;Yes-Yes
19743;51;2;2;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.966;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
25987;42;1;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
40631;88;6;2;0;1;9;7;999;0;2;-1.1;94.199;-37.5;0.882;4963.6;0;1;0;1;1;1;1;1;1;6;No-Yes
21666;33;1;4;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
24501;52;3;4;2;1;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;1;0;1;0;0;0;2;No-Yes
35692;37;8;4;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
26057;45;2;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
2671;28;9;3;2;0;5;4;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
21554;46;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;1;0;1;0;0;0;2;No-Yes
27847;50;1;4;0;1;3;1;999;0;2;-1.8;92.84299999999999;-50.0;1.614;5099.1;0;0;0;1;1;1;1;1;1;6;No-Yes
2096;39;11;4;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
26619;51;1;3;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;0;1;0;0;0;1;No-Yes
26203;31;8;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
25841;40;1;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
13660;30;2;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
9678;43;5;2;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
21110;32;10;4;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
35118;44;3;4;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;0;1;1;0;1;3;No-Yes
19292;40;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.967;5228.1;0;0;0;1;0;1;0;0;0;2;No-Yes
30413;64;1;4;0;0;4;3;2;1;3;-1.8;93.075;-47.1;1.365;5099.1;1;1;0;1;1;1;1;1;1;6;Yes-Yes
26873;30;1;3;0;1;11;4;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
35926;52;3;2;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.264;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
25064;46;5;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
33439;35;1;3;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
23188;58;2;2;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
8188;40;2;2;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
14711;57;2;2;2;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;1;0;0;0;0;0;0;0;0;0;Yes-No
1658;31;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
31397;48;2;3;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
15972;30;5;4;0;0;7;11;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
14825;26;10;4;0;1;7;7;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
40654;45;11;3;0;1;9;4;6;2;3;-1.1;94.199;-37.5;0.88;4963.6;0;1;0;1;1;1;1;1;1;6;No-Yes
12695;31;8;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
14284;35;10;4;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
18422;44;1;2;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
38270;22;9;3;0;1;10;1;6;1;3;-3.4;92.431;-26.9;0.742;5017.5;1;0;1;1;1;1;1;1;1;6;Yes-Yes
13397;33;2;2;0;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
36726;25;10;3;0;0;6;2;999;0;2;-2.9;92.963;-40.8;1.268;5076.2;0;0;1;1;1;1;1;0;1;5;No-Yes
15321;37;5;4;0;1;7;7;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
31990;38;10;4;0;1;5;3;999;1;1;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
28053;38;8;3;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.483;5099.1;0;1;0;0;1;1;1;0;1;4;No-Yes
4843;52;6;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
4314;36;1;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
17660;43;11;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
37633;41;1;3;0;1;8;1;6;1;3;-2.9;92.20100000000001;-31.4;0.861;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
12862;30;10;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
21254;36;7;3;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
26094;33;8;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;1;0;1;0;1;0;3;No-Yes
37396;49;1;3;0;1;8;2;999;0;2;-2.9;92.20100000000001;-31.4;0.879;5076.2;0;1;0;1;1;1;1;0;1;5;No-Yes
29170;32;7;2;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;0;1;1;0;1;4;No-Yes
6786;39;2;2;2;0;5;4;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
33696;35;7;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;1;1;0;0;1;3;No-Yes
9719;26;2;3;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
15794;40;2;3;2;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
21656;32;10;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
14948;43;10;3;0;1;7;7;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
14799;56;1;3;2;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
19284;51;10;4;0;1;8;9;999;0;2;1.4;93.444;-36.1;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
17705;55;10;3;2;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
7865;38;10;4;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.865;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
5312;40;5;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
8822;26;1;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
27664;51;2;3;0;1;11;4;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
31470;31;2;3;2;1;5;2;999;2;1;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
35657;38;2;2;2;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
2302;39;1;3;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
25479;40;7;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
8256;29;1;3;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
34138;32;2;2;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
33273;53;11;3;2;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
4320;44;1;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
38387;51;3;2;0;1;10;1;999;1;1;-3.4;92.431;-26.9;0.737;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
10963;28;1;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
775;41;2;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
36622;30;10;4;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.26;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
37827;59;1;4;0;1;8;3;15;1;3;-2.9;92.20100000000001;-31.4;0.8290000000000001;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
36838;29;1;3;0;1;6;2;999;0;2;-2.9;92.963;-40.8;1.26;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
10096;38;10;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
3833;37;8;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
40196;72;6;2;0;1;7;1;999;0;2;-1.7;94.215;-40.3;0.87;4991.6;1;1;0;1;1;1;1;1;1;6;Yes-Yes
17651;50;1;4;2;1;7;9;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
5644;57;2;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
28616;45;5;4;0;0;4;4;999;0;2;-1.8;93.075;-47.1;1.415;5099.1;0;1;0;1;0;1;0;0;0;2;No-Yes
239;43;5;4;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
24759;47;11;3;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
28511;57;1;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.423;5099.1;1;1;0;1;1;1;1;0;1;5;Yes-Yes
3174;42;8;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;1;0;0;0;0;0;0;0;0;0;Yes-No
5152;39;1;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
27961;59;2;2;0;1;3;4;999;0;2;-1.8;92.84299999999999;-50.0;1.51;5099.1;0;1;0;1;1;1;0;1;1;5;No-Yes
17942;43;1;3;0;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
22238;55;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
21349;50;2;2;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
25200;47;5;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
9941;30;2;2;2;0;6;3;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
1494;32;10;4;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
21010;53;1;3;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
40918;26;10;4;0;0;10;1;16;1;3;-1.1;94.601;-49.5;0.977;4963.6;0;0;1;1;1;1;1;1;1;6;No-Yes
38812;21;9;4;0;1;11;3;3;1;3;-3.4;92.649;-30.1;0.7140000000000001;5017.5;0;0;1;1;1;1;1;1;1;6;No-Yes
6615;35;3;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
40150;44;2;2;0;0;7;1;999;0;2;-1.7;94.215;-40.3;0.84;4991.6;0;0;0;1;1;1;1;0;1;5;No-Yes
10205;30;8;4;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
6275;29;2;3;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
33874;51;2;3;0;1;5;5;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
12269;27;8;3;0;0;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.966;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9252;40;1;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
3672;32;2;3;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
7508;31;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
24555;55;1;3;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.191;5195.8;0;0;0;1;0;1;0;0;1;3;No-Yes
9500;51;3;4;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
26823;46;10;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
3;40;1;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
1279;44;10;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
18069;58;3;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
17921;54;3;3;2;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
26612;51;10;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
17459;45;1;3;2;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
40776;48;4;2;0;0;9;1;999;0;2;-1.1;94.199;-37.5;0.8759999999999999;4963.6;0;1;0;1;1;1;1;0;1;5;No-Yes
20959;35;3;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21024;55;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;0;0;0;1;0;0;0;1;No-Yes
22245;33;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
34558;23;1;3;0;1;5;6;999;0;2;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
24710;30;8;3;2;1;11;1;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;0;0;0;0;0;0;No-No
7719;43;2;2;2;0;5;12;999;0;2;1.1;93.994;-36.4;4.864;5191.0;1;1;0;0;0;0;0;0;0;0;Yes-No
40843;30;9;4;0;0;9;2;999;0;2;-1.1;94.199;-37.5;0.88;4963.6;0;0;1;0;1;1;1;0;1;4;No-Yes
9304;30;2;2;2;0;6;8;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
20019;29;1;4;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.966;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
40770;36;10;4;0;1;9;1;999;1;1;-1.1;94.199;-37.5;0.879;4963.6;1;1;0;0;1;1;1;0;1;4;Yes-Yes
20241;31;11;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
34660;41;10;4;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
11535;50;10;4;2;0;6;7;999;0;2;1.4;94.465;-41.8;4.959;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
13030;28;8;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;1;0;0;0;1;0;2;No-Yes
8895;35;1;2;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
40496;39;8;3;0;1;8;6;999;0;2;-1.7;94.027;-38.3;0.898;4991.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
23767;43;1;4;0;1;8;10;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
41104;46;1;3;0;1;11;2;999;2;1;-1.1;94.76700000000001;-50.8;1.048;4963.6;0;0;1;1;1;1;1;0;1;5;No-Yes
11871;46;1;3;2;0;6;4;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
11162;51;1;4;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
632;38;8;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
6531;34;2;3;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.857;5191.0;1;1;0;0;0;0;0;0;0;0;Yes-No
10866;56;5;4;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
27711;26;9;3;0;1;3;2;999;0;2;-1.8;92.84299999999999;-50.0;1.811;5099.1;1;0;1;1;1;1;1;0;1;5;Yes-Yes
16302;38;2;2;0;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
30168;49;5;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;1;1;0;0;1;1;1;0;1;4;Yes-Yes
