Index,ScoredDescionForest,Index (2),scoredLogistic,Index (3),ScoredBayes,Index (2) (2),scoredLocally,Index (4),Scored_Descion,Index (2) (3),Scored Labels,Index (5),D_y,ScoredAverage,prediction,failed,D_y_str,predictionStr,result
22226,1,22226,1,22226,1,22226,1,22226,1,22226,1,22226,0,0,1,0,No,Yes,No-Yes
24784,1,24784,1,24784,1,24784,0,24784,1,24784,0,24784,0,1,1,0,No,Yes,No-Yes
26231,0,26231,1,26231,1,26231,1,26231,0,26231,1,26231,0,1,1,0,No,Yes,No-Yes
18791,0,18791,0,18791,0,18791,0,18791,0,18791,0,18791,0,0,0,0,No,No,No-No
35549,1,35549,1,35549,1,35549,1,35549,1,35549,1,35549,0,1,1,0,No,Yes,No-Yes
16245,0,16245,0,16245,0,16245,0,16245,0,16245,0,16245,0,0,0,0,No,No,No-No
8610,0,8610,0,8610,0,8610,0,8610,0,8610,0,8610,0,0,0,0,No,No,No-No
846,0,846,1,846,1,846,1,846,0,846,0,846,0,0,1,0,No,Yes,No-Yes
13963,0,13963,0,13963,0,13963,0,13963,0,13963,0,13963,0,1,1,0,No,Yes,No-Yes
22798,0,22798,0,22798,0,22798,0,22798,0,22798,0,22798,0,0,0,0,No,No,No-No
917,0,917,0,917,0,917,0,917,0,917,0,917,0,0,0,0,No,No,No-No
6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,6721,0,1,1,0,No,Yes,No-Yes
2678,1,2678,0,2678,0,2678,0,2678,1,2678,1,2678,0,0,1,0,No,Yes,No-Yes
9847,0,9847,0,9847,0,9847,0,9847,0,9847,0,9847,0,0,0,0,No,No,No-No
26235,0,26235,1,26235,1,26235,0,26235,0,26235,0,26235,0,1,1,0,No,Yes,No-Yes
27781,0,27781,1,27781,1,27781,0,27781,0,27781,0,27781,0,0,1,0,No,Yes,No-Yes
13152,0,13152,0,13152,0,13152,1,13152,0,13152,0,13152,0,0,1,0,No,Yes,No-Yes
3639,0,3639,0,3639,0,3639,0,3639,0,3639,0,3639,0,0,0,0,No,No,No-No
11448,0,11448,0,11448,1,11448,0,11448,0,11448,0,11448,0,0,1,0,No,Yes,No-Yes
37857,1,37857,1,37857,1,37857,1,37857,1,37857,1,37857,1,1,1,0,Yes,Yes,Yes-Yes
21890,0,21890,0,21890,0,21890,0,21890,0,21890,0,21890,0,0,0,0,No,No,No-No
18569,0,18569,0,18569,0,18569,0,18569,0,18569,0,18569,0,0,0,0,No,No,No-No
13531,0,13531,1,13531,1,13531,1,13531,0,13531,0,13531,0,1,1,0,No,Yes,No-Yes
23741,0,23741,0,23741,0,23741,0,23741,0,23741,0,23741,0,0,0,0,No,No,No-No
31768,0,31768,1,31768,1,31768,1,31768,0,31768,0,31768,0,1,1,0,No,Yes,No-Yes
23407,0,23407,0,23407,0,23407,0,23407,0,23407,0,23407,0,0,0,0,No,No,No-No
30420,0,30420,1,30420,1,30420,1,30420,0,30420,1,30420,0,1,1,0,No,Yes,No-Yes
33615,1,33615,0,33615,1,33615,1,33615,1,33615,0,33615,0,1,1,0,No,Yes,No-Yes
26067,0,26067,0,26067,1,26067,0,26067,0,26067,0,26067,0,0,1,0,No,Yes,No-Yes
329,0,329,0,329,0,329,0,329,0,329,0,329,0,0,0,0,No,No,No-No
19174,0,19174,0,19174,0,19174,0,19174,0,19174,0,19174,0,0,0,0,No,No,No-No
15622,0,15622,0,15622,0,15622,0,15622,0,15622,0,15622,0,1,1,0,No,Yes,No-Yes
31475,1,31475,1,31475,1,31475,1,31475,1,31475,1,31475,0,0,1,0,No,Yes,No-Yes
1760,0,1760,0,1760,0,1760,0,1760,0,1760,0,1760,0,0,0,0,No,No,No-No
6038,1,6038,1,6038,1,6038,1,6038,1,6038,1,6038,0,0,1,0,No,Yes,No-Yes
8685,0,8685,0,8685,0,8685,0,8685,0,8685,0,8685,0,0,0,0,No,No,No-No
29230,0,29230,1,29230,1,29230,1,29230,0,29230,0,29230,0,1,1,0,No,Yes,No-Yes
19423,0,19423,0,19423,0,19423,0,19423,0,19423,0,19423,0,0,0,0,No,No,No-No
30190,0,30190,0,30190,0,30190,0,30190,0,30190,0,30190,0,0,0,0,No,No,No-No
11190,0,11190,0,11190,0,11190,0,11190,0,11190,0,11190,0,0,0,0,No,No,No-No
1874,0,1874,0,1874,0,1874,0,1874,0,1874,0,1874,0,0,0,0,No,No,No-No
17279,0,17279,0,17279,0,17279,0,17279,0,17279,0,17279,0,0,0,0,No,No,No-No
34346,1,34346,1,34346,1,34346,1,34346,1,34346,1,34346,0,1,1,0,No,Yes,No-Yes
24545,1,24545,0,24545,1,24545,0,24545,1,24545,1,24545,0,0,1,0,No,Yes,No-Yes
13272,0,13272,0,13272,0,13272,0,13272,0,13272,0,13272,0,0,0,0,No,No,No-No
2282,0,2282,0,2282,0,2282,0,2282,0,2282,0,2282,0,0,0,0,No,No,No-No
27269,0,27269,1,27269,1,27269,1,27269,0,27269,0,27269,0,1,1,0,No,Yes,No-Yes
5791,0,5791,0,5791,0,5791,0,5791,0,5791,0,5791,0,0,0,0,No,No,No-No
6512,0,6512,0,6512,0,6512,0,6512,0,6512,0,6512,0,0,0,0,No,No,No-No
31719,0,31719,1,31719,1,31719,1,31719,0,31719,0,31719,0,0,1,0,No,Yes,No-Yes
1063,0,1063,1,1063,1,1063,0,1063,0,1063,0,1063,0,0,1,0,No,Yes,No-Yes
14074,0,14074,0,14074,0,14074,0,14074,0,14074,0,14074,0,1,1,0,No,Yes,No-Yes
1806,0,1806,0,1806,0,1806,0,1806,0,1806,0,1806,0,0,0,0,No,No,No-No
26335,0,26335,1,26335,1,26335,0,26335,0,26335,0,26335,0,0,1,0,No,Yes,No-Yes
27394,0,27394,1,27394,1,27394,1,27394,0,27394,0,27394,0,1,1,0,No,Yes,No-Yes
5210,0,5210,0,5210,0,5210,0,5210,0,5210,0,5210,0,0,0,0,No,No,No-No
35409,1,35409,1,35409,1,35409,1,35409,1,35409,1,35409,0,0,1,0,No,Yes,No-Yes
36706,1,36706,1,36706,1,36706,1,36706,1,36706,1,36706,1,1,1,0,Yes,Yes,Yes-Yes
33967,0,33967,1,33967,1,33967,1,33967,0,33967,0,33967,1,1,1,0,Yes,Yes,Yes-Yes
23194,1,23194,1,23194,1,23194,1,23194,1,23194,1,23194,0,0,1,0,No,Yes,No-Yes
12326,0,12326,0,12326,0,12326,0,12326,0,12326,0,12326,1,0,0,1,Yes,No,Yes-No
15228,0,15228,0,15228,0,15228,0,15228,0,15228,0,15228,0,0,0,0,No,No,No-No
22602,0,22602,0,22602,1,22602,0,22602,0,22602,0,22602,0,1,1,0,No,Yes,No-Yes
6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,6258,0,0,0,0,No,No,No-No
909,0,909,0,909,0,909,0,909,0,909,0,909,0,0,0,0,No,No,No-No
7914,0,7914,0,7914,0,7914,0,7914,0,7914,0,7914,0,0,0,0,No,No,No-No
4867,0,4867,1,4867,1,4867,1,4867,0,4867,0,4867,0,0,1,0,No,Yes,No-Yes
36671,1,36671,1,36671,1,36671,1,36671,1,36671,1,36671,0,1,1,0,No,Yes,No-Yes
3461,0,3461,0,3461,0,3461,0,3461,0,3461,0,3461,0,0,0,0,No,No,No-No
24163,0,24163,1,24163,1,24163,0,24163,0,24163,0,24163,0,0,1,0,No,Yes,No-Yes
20386,0,20386,0,20386,0,20386,0,20386,0,20386,0,20386,0,0,0,0,No,No,No-No
29263,0,29263,0,29263,1,29263,0,29263,0,29263,0,29263,0,0,1,0,No,Yes,No-Yes
23247,0,23247,0,23247,1,23247,0,23247,0,23247,0,23247,0,0,1,0,No,Yes,No-Yes
28925,0,28925,0,28925,1,28925,0,28925,0,28925,0,28925,0,0,1,0,No,Yes,No-Yes
5696,0,5696,0,5696,0,5696,0,5696,0,5696,0,5696,0,0,0,0,No,No,No-No
21664,0,21664,0,21664,0,21664,0,21664,0,21664,0,21664,0,0,0,0,No,No,No-No
4986,0,4986,0,4986,0,4986,0,4986,0,4986,0,4986,0,0,0,0,No,No,No-No
32255,0,32255,1,32255,1,32255,1,32255,0,32255,0,32255,1,1,1,0,Yes,Yes,Yes-Yes
18586,0,18586,0,18586,0,18586,0,18586,0,18586,0,18586,0,0,0,0,No,No,No-No
9932,0,9932,0,9932,1,9932,0,9932,0,9932,0,9932,0,0,1,0,No,Yes,No-Yes
31339,1,31339,1,31339,1,31339,1,31339,1,31339,1,31339,0,1,1,0,No,Yes,No-Yes
28414,0,28414,0,28414,0,28414,0,28414,0,28414,0,28414,0,0,0,0,No,No,No-No
23383,0,23383,1,23383,1,23383,0,23383,0,23383,0,23383,0,0,1,0,No,Yes,No-Yes
13719,0,13719,1,13719,0,13719,1,13719,0,13719,0,13719,0,1,1,0,No,Yes,No-Yes
36268,1,36268,1,36268,1,36268,1,36268,1,36268,1,36268,1,1,1,0,Yes,Yes,Yes-Yes
6242,1,6242,1,6242,1,6242,1,6242,1,6242,1,6242,0,0,1,0,No,Yes,No-Yes
32781,0,32781,0,32781,0,32781,0,32781,0,32781,0,32781,0,0,0,0,No,No,No-No
10652,0,10652,0,10652,0,10652,0,10652,0,10652,0,10652,0,0,0,0,No,No,No-No
10633,0,10633,0,10633,0,10633,0,10633,0,10633,0,10633,0,0,0,0,No,No,No-No
280,0,280,0,280,0,280,0,280,0,280,0,280,0,0,0,0,No,No,No-No
16838,0,16838,0,16838,0,16838,1,16838,0,16838,1,16838,0,1,1,0,No,Yes,No-Yes
13825,0,13825,0,13825,0,13825,0,13825,0,13825,0,13825,0,1,1,0,No,Yes,No-Yes
10443,0,10443,0,10443,0,10443,0,10443,0,10443,0,10443,0,1,1,0,No,Yes,No-Yes
5555,0,5555,0,5555,0,5555,0,5555,0,5555,0,5555,0,0,0,0,No,No,No-No
16380,0,16380,1,16380,1,16380,1,16380,0,16380,0,16380,1,1,1,0,Yes,Yes,Yes-Yes
28633,0,28633,0,28633,1,28633,1,28633,0,28633,0,28633,0,0,1,0,No,Yes,No-Yes
4004,0,4004,0,4004,0,4004,0,4004,0,4004,0,4004,0,0,0,0,No,No,No-No
27704,0,27704,0,27704,1,27704,1,27704,0,27704,0,27704,0,1,1,0,No,Yes,No-Yes
27631,0,27631,1,27631,1,27631,1,27631,0,27631,1,27631,0,1,1,0,No,Yes,No-Yes
8886,0,8886,0,8886,0,8886,0,8886,0,8886,0,8886,0,0,0,0,No,No,No-No
20330,0,20330,0,20330,0,20330,0,20330,0,20330,0,20330,0,0,0,0,No,No,No-No
11473,0,11473,0,11473,0,11473,0,11473,0,11473,0,11473,0,1,1,0,No,Yes,No-Yes
27642,0,27642,1,27642,1,27642,1,27642,0,27642,0,27642,0,1,1,0,No,Yes,No-Yes
32137,0,32137,1,32137,1,32137,1,32137,0,32137,0,32137,0,1,1,0,No,Yes,No-Yes
16474,0,16474,0,16474,0,16474,1,16474,0,16474,0,16474,0,0,1,0,No,Yes,No-Yes
809,0,809,0,809,0,809,0,809,0,809,0,809,0,0,0,0,No,No,No-No
26099,0,26099,0,26099,1,26099,0,26099,0,26099,0,26099,0,1,1,0,No,Yes,No-Yes
24231,0,24231,0,24231,1,24231,0,24231,0,24231,0,24231,0,1,1,0,No,Yes,No-Yes
35331,0,35331,1,35331,1,35331,1,35331,0,35331,1,35331,0,1,1,0,No,Yes,No-Yes
35342,1,35342,1,35342,1,35342,1,35342,1,35342,1,35342,0,1,1,0,No,Yes,No-Yes
32016,1,32016,0,32016,0,32016,0,32016,1,32016,0,32016,0,0,1,0,No,Yes,No-Yes
3776,0,3776,0,3776,0,3776,0,3776,0,3776,0,3776,0,0,0,0,No,No,No-No
8265,1,8265,0,8265,0,8265,0,8265,1,8265,1,8265,0,0,1,0,No,Yes,No-Yes
7107,0,7107,0,7107,0,7107,0,7107,0,7107,0,7107,0,0,0,0,No,No,No-No
19020,0,19020,0,19020,0,19020,0,19020,0,19020,0,19020,0,0,0,0,No,No,No-No
228,0,228,0,228,0,228,0,228,0,228,0,228,0,0,0,0,No,No,No-No
1333,0,1333,0,1333,0,1333,0,1333,0,1333,0,1333,0,0,0,0,No,No,No-No
23620,0,23620,0,23620,1,23620,0,23620,0,23620,0,23620,0,0,1,0,No,Yes,No-Yes
16874,0,16874,0,16874,0,16874,0,16874,0,16874,0,16874,0,1,1,0,No,Yes,No-Yes
16359,0,16359,1,16359,1,16359,1,16359,0,16359,0,16359,0,1,1,0,No,Yes,No-Yes
16985,1,16985,1,16985,0,16985,1,16985,1,16985,0,16985,0,1,1,0,No,Yes,No-Yes
37234,1,37234,1,37234,1,37234,1,37234,1,37234,1,37234,1,1,1,0,Yes,Yes,Yes-Yes
12269,0,12269,1,12269,1,12269,1,12269,0,12269,0,12269,0,1,1,0,No,Yes,No-Yes
34655,1,34655,1,34655,1,34655,1,34655,1,34655,1,34655,0,1,1,0,No,Yes,No-Yes
14272,0,14272,0,14272,0,14272,0,14272,0,14272,0,14272,0,0,0,0,No,No,No-No
30582,0,30582,1,30582,1,30582,1,30582,0,30582,0,30582,0,0,1,0,No,Yes,No-Yes
4009,0,4009,0,4009,0,4009,0,4009,0,4009,0,4009,0,0,0,0,No,No,No-No
27749,1,27749,1,27749,1,27749,1,27749,1,27749,1,27749,0,0,1,0,No,Yes,No-Yes
6467,0,6467,1,6467,1,6467,0,6467,0,6467,0,6467,0,0,1,0,No,Yes,No-Yes
14102,0,14102,0,14102,0,14102,0,14102,0,14102,0,14102,0,1,1,0,No,Yes,No-Yes
28296,1,28296,0,28296,1,28296,1,28296,1,28296,1,28296,1,0,1,0,Yes,Yes,Yes-Yes
37628,0,37628,1,37628,1,37628,1,37628,0,37628,0,37628,0,1,1,0,No,Yes,No-Yes
12373,1,12373,0,12373,0,12373,1,12373,1,12373,0,12373,0,1,1,0,No,Yes,No-Yes
36417,1,36417,1,36417,1,36417,1,36417,1,36417,1,36417,1,1,1,0,Yes,Yes,Yes-Yes
9459,0,9459,1,9459,1,9459,0,9459,0,9459,1,9459,0,0,1,0,No,Yes,No-Yes
11368,0,11368,0,11368,0,11368,0,11368,0,11368,0,11368,0,1,1,0,No,Yes,No-Yes
8189,0,8189,0,8189,0,8189,0,8189,0,8189,0,8189,0,0,0,0,No,No,No-No
958,0,958,0,958,0,958,0,958,0,958,0,958,0,0,0,0,No,No,No-No
20733,0,20733,0,20733,0,20733,0,20733,0,20733,0,20733,0,1,1,0,No,Yes,No-Yes
19921,0,19921,0,19921,0,19921,0,19921,0,19921,0,19921,0,0,0,0,No,No,No-No
23894,0,23894,1,23894,1,23894,0,23894,0,23894,1,23894,0,1,1,0,No,Yes,No-Yes
6140,1,6140,1,6140,1,6140,1,6140,1,6140,1,6140,0,0,1,0,No,Yes,No-Yes
21915,0,21915,0,21915,0,21915,0,21915,0,21915,0,21915,0,1,1,0,No,Yes,No-Yes
5263,0,5263,0,5263,0,5263,0,5263,0,5263,0,5263,0,0,0,0,No,No,No-No
16867,0,16867,0,16867,0,16867,0,16867,0,16867,0,16867,0,0,0,0,No,No,No-No
15782,0,15782,0,15782,0,15782,0,15782,0,15782,0,15782,0,0,0,0,No,No,No-No
30474,1,30474,1,30474,1,30474,1,30474,1,30474,1,30474,0,0,1,0,No,Yes,No-Yes
23565,0,23565,0,23565,1,23565,0,23565,0,23565,0,23565,0,0,1,0,No,Yes,No-Yes
4396,1,4396,0,4396,0,4396,0,4396,1,4396,0,4396,0,0,1,0,No,Yes,No-Yes
31319,0,31319,0,31319,1,31319,0,31319,0,31319,0,31319,0,0,1,0,No,Yes,No-Yes
34879,1,34879,1,34879,1,34879,1,34879,1,34879,1,34879,1,1,1,0,Yes,Yes,Yes-Yes
18374,0,18374,0,18374,0,18374,1,18374,0,18374,0,18374,1,1,1,0,Yes,Yes,Yes-Yes
21922,0,21922,0,21922,0,21922,0,21922,0,21922,0,21922,0,1,1,0,No,Yes,No-Yes
32583,0,32583,1,32583,1,32583,1,32583,0,32583,0,32583,0,1,1,0,No,Yes,No-Yes
29667,0,29667,0,29667,0,29667,0,29667,0,29667,0,29667,0,1,1,0,No,Yes,No-Yes
31130,0,31130,0,31130,0,31130,0,31130,0,31130,0,31130,0,0,0,0,No,No,No-No
19263,1,19263,0,19263,0,19263,0,19263,1,19263,0,19263,0,0,1,0,No,Yes,No-Yes
12885,0,12885,0,12885,0,12885,0,12885,0,12885,0,12885,0,1,1,0,No,Yes,No-Yes
17043,1,17043,1,17043,1,17043,1,17043,1,17043,1,17043,0,1,1,0,No,Yes,No-Yes
25760,1,25760,1,25760,1,25760,1,25760,1,25760,1,25760,1,0,1,0,Yes,Yes,Yes-Yes
12438,1,12438,1,12438,1,12438,1,12438,1,12438,0,12438,0,1,1,0,No,Yes,No-Yes
10121,0,10121,0,10121,0,10121,0,10121,0,10121,0,10121,0,0,0,0,No,No,No-No
7338,0,7338,1,7338,1,7338,1,7338,0,7338,1,7338,0,0,1,0,No,Yes,No-Yes
35922,1,35922,1,35922,1,35922,1,35922,1,35922,1,35922,1,1,1,0,Yes,Yes,Yes-Yes
21099,0,21099,0,21099,0,21099,0,21099,0,21099,0,21099,0,0,0,0,No,No,No-No
10832,0,10832,0,10832,0,10832,0,10832,0,10832,0,10832,0,0,0,0,No,No,No-No
18499,0,18499,0,18499,0,18499,0,18499,0,18499,0,18499,0,0,0,0,No,No,No-No
13669,0,13669,1,13669,0,13669,1,13669,0,13669,0,13669,0,1,1,0,No,Yes,No-Yes
22154,0,22154,0,22154,0,22154,0,22154,0,22154,0,22154,0,1,1,0,No,Yes,No-Yes
34292,1,34292,1,34292,1,34292,1,34292,1,34292,1,34292,0,1,1,0,No,Yes,No-Yes
30104,0,30104,0,30104,1,30104,0,30104,0,30104,0,30104,0,0,1,0,No,Yes,No-Yes
31852,0,31852,0,31852,0,31852,0,31852,0,31852,0,31852,0,0,0,0,No,No,No-No
32597,0,32597,1,32597,1,32597,1,32597,0,32597,0,32597,0,0,1,0,No,Yes,No-Yes
15878,0,15878,0,15878,0,15878,0,15878,0,15878,0,15878,0,1,1,0,No,Yes,No-Yes
5836,0,5836,0,5836,0,5836,0,5836,0,5836,0,5836,0,0,0,0,No,No,No-No
16545,0,16545,0,16545,0,16545,0,16545,0,16545,0,16545,0,1,1,0,No,Yes,No-Yes
30336,0,30336,1,30336,1,30336,1,30336,0,30336,0,30336,0,0,1,0,No,Yes,No-Yes
30451,0,30451,0,30451,0,30451,0,30451,0,30451,0,30451,0,1,1,0,No,Yes,No-Yes
27373,0,27373,0,27373,0,27373,0,27373,0,27373,0,27373,0,0,0,0,No,No,No-No
13101,1,13101,1,13101,1,13101,1,13101,1,13101,1,13101,0,0,1,0,No,Yes,No-Yes
12928,1,12928,0,12928,0,12928,1,12928,1,12928,0,12928,0,0,1,0,No,Yes,No-Yes
26346,0,26346,0,26346,1,26346,1,26346,0,26346,0,26346,0,1,1,0,No,Yes,No-Yes
21221,0,21221,0,21221,0,21221,0,21221,0,21221,0,21221,0,0,0,0,No,No,No-No
9058,1,9058,0,9058,0,9058,0,9058,1,9058,0,9058,0,0,1,0,No,Yes,No-Yes
31362,1,31362,1,31362,1,31362,1,31362,1,31362,1,31362,0,1,1,0,No,Yes,No-Yes
12881,0,12881,1,12881,1,12881,1,12881,0,12881,0,12881,0,1,1,0,No,Yes,No-Yes
15577,1,15577,1,15577,1,15577,1,15577,1,15577,0,15577,0,1,1,0,No,Yes,No-Yes
32145,0,32145,1,32145,1,32145,1,32145,0,32145,1,32145,0,0,1,0,No,Yes,No-Yes
805,0,805,0,805,0,805,0,805,0,805,0,805,0,0,0,0,No,No,No-No
11698,0,11698,0,11698,0,11698,0,11698,0,11698,0,11698,0,1,1,0,No,Yes,No-Yes
13192,0,13192,0,13192,0,13192,1,13192,0,13192,0,13192,0,1,1,0,No,Yes,No-Yes
20279,0,20279,0,20279,0,20279,1,20279,0,20279,0,20279,0,0,1,0,No,Yes,No-Yes
11615,1,11615,1,11615,1,11615,1,11615,1,11615,0,11615,0,1,1,0,No,Yes,No-Yes
13675,0,13675,0,13675,0,13675,0,13675,0,13675,0,13675,1,0,0,1,Yes,No,Yes-No
8075,0,8075,0,8075,0,8075,0,8075,0,8075,0,8075,0,0,0,0,No,No,No-No
22849,0,22849,0,22849,0,22849,1,22849,0,22849,0,22849,0,0,1,0,No,Yes,No-Yes
16409,0,16409,0,16409,0,16409,0,16409,0,16409,0,16409,0,1,1,0,No,Yes,No-Yes
25214,0,25214,1,25214,1,25214,0,25214,0,25214,0,25214,0,1,1,0,No,Yes,No-Yes
4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,4714,0,1,1,0,No,Yes,No-Yes
8444,0,8444,0,8444,0,8444,0,8444,0,8444,0,8444,0,0,0,0,No,No,No-No
1483,0,1483,0,1483,0,1483,0,1483,0,1483,0,1483,0,0,0,0,No,No,No-No
17867,0,17867,0,17867,0,17867,0,17867,0,17867,0,17867,0,1,1,0,No,Yes,No-Yes
36341,1,36341,1,36341,1,36341,1,36341,1,36341,1,36341,1,1,1,0,Yes,Yes,Yes-Yes
25010,0,25010,1,25010,1,25010,0,25010,0,25010,0,25010,0,0,1,0,No,Yes,No-Yes
1660,0,1660,0,1660,0,1660,0,1660,0,1660,0,1660,0,0,0,0,No,No,No-No
13875,0,13875,0,13875,0,13875,0,13875,0,13875,0,13875,0,1,1,0,No,Yes,No-Yes
11291,1,11291,0,11291,0,11291,0,11291,1,11291,1,11291,0,0,1,0,No,Yes,No-Yes
36050,1,36050,1,36050,1,36050,1,36050,1,36050,1,36050,1,1,1,0,Yes,Yes,Yes-Yes
30927,0,30927,1,30927,1,30927,1,30927,0,30927,0,30927,1,1,1,0,Yes,Yes,Yes-Yes
15426,0,15426,0,15426,0,15426,0,15426,0,15426,0,15426,0,1,1,0,No,Yes,No-Yes
17462,1,17462,0,17462,0,17462,0,17462,1,17462,1,17462,0,0,1,0,No,Yes,No-Yes
13150,0,13150,1,13150,0,13150,1,13150,0,13150,1,13150,0,0,1,0,No,Yes,No-Yes
12936,0,12936,0,12936,0,12936,0,12936,0,12936,0,12936,0,0,0,0,No,No,No-No
19992,1,19992,0,19992,0,19992,0,19992,1,19992,0,19992,0,0,1,0,No,Yes,No-Yes
29519,0,29519,1,29519,1,29519,1,29519,0,29519,0,29519,0,1,1,0,No,Yes,No-Yes
35227,0,35227,1,35227,1,35227,1,35227,0,35227,1,35227,1,1,1,0,Yes,Yes,Yes-Yes
17735,0,17735,0,17735,0,17735,0,17735,0,17735,0,17735,0,1,1,0,No,Yes,No-Yes
1683,0,1683,0,1683,0,1683,0,1683,0,1683,0,1683,0,0,0,0,No,No,No-No
4617,0,4617,0,4617,0,4617,0,4617,0,4617,0,4617,0,0,0,0,No,No,No-No
3152,0,3152,0,3152,0,3152,0,3152,0,3152,0,3152,0,0,0,0,No,No,No-No
22166,0,22166,0,22166,0,22166,0,22166,0,22166,0,22166,0,1,1,0,No,Yes,No-Yes
34441,1,34441,1,34441,1,34441,1,34441,1,34441,1,34441,1,1,1,0,Yes,Yes,Yes-Yes
19724,0,19724,0,19724,0,19724,0,19724,0,19724,0,19724,0,0,0,0,No,No,No-No
14478,0,14478,0,14478,0,14478,0,14478,0,14478,0,14478,0,0,0,0,No,No,No-No
16395,0,16395,0,16395,0,16395,0,16395,0,16395,0,16395,0,0,0,0,No,No,No-No
34492,0,34492,1,34492,1,34492,1,34492,0,34492,1,34492,0,1,1,0,No,Yes,No-Yes
32632,0,32632,1,32632,1,32632,1,32632,0,32632,0,32632,0,1,1,0,No,Yes,No-Yes
19203,0,19203,0,19203,0,19203,0,19203,0,19203,0,19203,0,1,1,0,No,Yes,No-Yes
25646,0,25646,1,25646,1,25646,1,25646,0,25646,1,25646,0,1,1,0,No,Yes,No-Yes
18800,0,18800,0,18800,0,18800,1,18800,0,18800,1,18800,0,0,1,0,No,Yes,No-Yes
16021,1,16021,0,16021,0,16021,1,16021,1,16021,0,16021,0,1,1,0,No,Yes,No-Yes
19214,0,19214,0,19214,0,19214,0,19214,0,19214,0,19214,0,0,0,0,No,No,No-No
14643,0,14643,1,14643,1,14643,1,14643,0,14643,0,14643,0,0,1,0,No,Yes,No-Yes
37736,1,37736,1,37736,1,37736,1,37736,1,37736,1,37736,0,0,1,0,No,Yes,No-Yes
21982,0,21982,0,21982,0,21982,0,21982,0,21982,0,21982,0,0,0,0,No,No,No-No
8733,0,8733,0,8733,0,8733,0,8733,0,8733,0,8733,0,0,0,0,No,No,No-No
35109,1,35109,1,35109,1,35109,1,35109,1,35109,1,35109,0,1,1,0,No,Yes,No-Yes
36721,1,36721,1,36721,1,36721,1,36721,1,36721,1,36721,0,1,1,0,No,Yes,No-Yes
3755,0,3755,0,3755,0,3755,0,3755,0,3755,0,3755,0,0,0,0,No,No,No-No
28748,0,28748,1,28748,1,28748,1,28748,0,28748,0,28748,0,1,1,0,No,Yes,No-Yes
30957,0,30957,1,30957,1,30957,1,30957,0,30957,1,30957,0,1,1,0,No,Yes,No-Yes
2813,0,2813,0,2813,0,2813,0,2813,0,2813,0,2813,0,0,0,0,No,No,No-No
14009,0,14009,0,14009,0,14009,0,14009,0,14009,0,14009,0,1,1,0,No,Yes,No-Yes
23729,0,23729,1,23729,1,23729,0,23729,0,23729,0,23729,0,0,1,0,No,Yes,No-Yes
6658,0,6658,0,6658,0,6658,0,6658,0,6658,0,6658,0,0,0,0,No,No,No-No
7809,0,7809,0,7809,0,7809,0,7809,0,7809,0,7809,0,0,0,0,No,No,No-No
19671,0,19671,0,19671,0,19671,0,19671,0,19671,0,19671,0,0,0,0,No,No,No-No
32216,0,32216,0,32216,1,32216,0,32216,0,32216,0,32216,0,0,1,0,No,Yes,No-Yes
3478,0,3478,0,3478,0,3478,0,3478,0,3478,0,3478,0,0,0,0,No,No,No-No
2225,0,2225,0,2225,0,2225,0,2225,0,2225,0,2225,0,0,0,0,No,No,No-No
9906,1,9906,1,9906,1,9906,1,9906,1,9906,1,9906,0,0,1,0,No,Yes,No-Yes
3411,0,3411,0,3411,0,3411,0,3411,0,3411,0,3411,0,0,0,0,No,No,No-No
21832,0,21832,0,21832,0,21832,0,21832,0,21832,0,21832,0,1,1,0,No,Yes,No-Yes
23844,0,23844,1,23844,1,23844,0,23844,0,23844,0,23844,0,1,1,0,No,Yes,No-Yes
22645,0,22645,0,22645,1,22645,0,22645,0,22645,0,22645,0,1,1,0,No,Yes,No-Yes
33286,0,33286,1,33286,1,33286,1,33286,0,33286,0,33286,0,0,1,0,No,Yes,No-Yes
6912,1,6912,1,6912,0,6912,0,6912,1,6912,0,6912,0,0,1,0,No,Yes,No-Yes
24799,0,24799,0,24799,0,24799,0,24799,0,24799,0,24799,0,0,0,0,No,No,No-No
28247,1,28247,1,28247,1,28247,1,28247,1,28247,1,28247,0,1,1,0,No,Yes,No-Yes
8459,1,8459,0,8459,0,8459,0,8459,1,8459,0,8459,0,0,1,0,No,Yes,No-Yes
20275,0,20275,0,20275,0,20275,0,20275,0,20275,0,20275,0,0,0,0,No,No,No-No
29985,1,29985,1,29985,1,29985,1,29985,1,29985,0,29985,0,1,1,0,No,Yes,No-Yes
15591,0,15591,0,15591,0,15591,0,15591,0,15591,0,15591,0,1,1,0,No,Yes,No-Yes
12392,0,12392,0,12392,0,12392,0,12392,0,12392,0,12392,0,1,1,0,No,Yes,No-Yes
27578,1,27578,1,27578,1,27578,1,27578,1,27578,1,27578,1,1,1,0,Yes,Yes,Yes-Yes
10359,0,10359,1,10359,1,10359,0,10359,0,10359,0,10359,0,0,1,0,No,Yes,No-Yes
11281,0,11281,0,11281,0,11281,0,11281,0,11281,0,11281,0,0,0,0,No,No,No-No
23626,0,23626,1,23626,1,23626,1,23626,0,23626,0,23626,0,0,1,0,No,Yes,No-Yes
